"Model","Scenario","Region","Variable","Unit","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"AIM/CGE 2.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.9093,4.3838,5.1254
"AIM/CGE 2.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2024,0.2651,0.1793,0.1762,0.1726
"AIM/CGE 2.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8509,0.9419,1.0684,1.278,1.6185
"AIM/CGE 2.2","EN_INDCi2030_1400f","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1136.9996,986.5324,988.1851,815.7514,612.0033,586.471,414.1235,346.7778,329.4969
"AIM/CGE 2.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.1587,0.4903,0.7883,1.0457,1.7307,1.9688,2.6836,3.0613,3.616
"AIM/CGE 2.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/ CCS","EJ/yr",0,0,0,0,0.7535000000000001,0.7607999999999999,1.7135,1.8967,1.8003
"AIM/CGE 2.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Transmission Losses","EJ/yr",0.7959999999999999,0.7521,0.7814,0.807,0.8786,0.9181,1.01,1.0426,1.1033
"AIM/CGE 2.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/o CCS","EJ/yr",6.3428,5.3734,5.5318,4.8927999999999985,3.7041,3.7133,2.5239,2.1757,2.1018
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0,0.2814,0.5885,0.7669,0.8536999999999999,0.7771
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.8766000000000003,2.1109,2.3819999999999997,2.6656,2.821,2.8923,2.8549,2.8882,2.8256
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.1586,3.0561000000000003,3.6347,4.7413,6.3338,6.9639000000000015,8.4776,9.502400000000002,10.8047
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1587,0.4903,0.7883,1.0457,1.7307,1.9688,2.5637,3.0037,3.5507
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Fossil","EJ/yr",6.3428,5.3734,5.5318,4.8927999999999985,4.4577,4.4741,4.2141,4.1334,3.97
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8523000000000001,0.9422,1.077,1.2813,1.6051
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.0983,3.0137,2.8819,1.9602,1.1117,0.7129,0.3307,0.124,0.1059
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2436,0.2804,0.2616,0.2673999999999999,0.2614
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.0965,12.0298,13.1385,14.0097,15.6143,16.6939,18.439300000000006,19.4649,20.8686
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.0983,3.0137,2.8819,1.9602,1.3931,1.3014,1.0976,0.9778,0.883
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0.0013,0.0003,0.0036,0.0043,0.0089
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0905,0.1307,0.1414,0.1548999999999999,0.1699999999999999,0.1865,0.2047999999999999,0.2236,0.2327
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3798,1.3519,1.4364,1.7421,1.8309,1.8709,1.9228,1.9163,1.9141
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.7465,4.3043999999999984,5.0323
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0.431,0.1571,0.8688,0.5755,0.544
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.8766000000000003,2.1109,2.3819999999999997,2.6656,2.39,2.7352000000000003,1.9861,2.3125,2.2816
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0,0.0412,0.0152,0.0795999999999999,0.0533999999999999,0.0503
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.1181,2.95,3.2571,3.5962,3.9705,4.3138,4.6706,4.5478,4.4887
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.7465,4.3043999999999984,5.0323
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2024,0.2651,0.182,0.2142,0.2111
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8509,0.9419,1.0734,1.2772,1.5961
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1136.9996,986.5324,988.1851,815.7514,612.0033,586.471,413.3625,406.2767,393.0733
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.1587,0.4903,0.7883,1.0457,1.7307,1.9688,2.5637,3.0037,3.5507
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/ CCS","EJ/yr",0,0,0,0,0.7535000000000001,0.7607999999999999,1.7153,1.4826,1.3714
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Transmission Losses","EJ/yr",0.7959999999999999,0.7521,0.7814,0.807,0.8786,0.9181,0.9919,1.0365,1.0941
"AIM/CGE 2.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/o CCS","EJ/yr",6.3428,5.3734,5.5318,4.8927999999999985,3.7041,3.7133,2.4989,2.6509,2.5988
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0,0.2814,0.5885,0.7756,0.7493,0.7040000000000001
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.8766000000000003,2.1109,2.3819999999999997,2.6656,2.821,2.8923,2.9011,2.9292,2.8576
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.1586,3.0561000000000003,3.6347,4.7413,6.3338,6.9639000000000015,8.2507,9.3443,10.6785
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1587,0.4903,0.7883,1.0457,1.7307,1.9688,2.4762,2.9426,3.5037
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Fossil","EJ/yr",6.3428,5.3734,5.5318,4.8927999999999985,4.4577,4.4741,4.2833000000000006,4.2006999999999985,4.0197
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8523000000000001,0.9422,1.0743,1.2776,1.5853000000000002
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.0983,3.0137,2.8819,1.9602,1.1117,0.7129,0.3347,0.2477,0.1913
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2436,0.2804,0.2718,0.2746,0.2667
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.0965,12.0298,13.1385,14.0097,15.6143,16.6939,18.1313,19.287,20.7159
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.0983,3.0137,2.8819,1.9602,1.3931,1.3014,1.1104,0.997,0.8954
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0.0013,0.0003,0.0014,0.0024,0.0059
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0905,0.1307,0.1414,0.1548999999999999,0.1699999999999999,0.1865,0.2047999999999999,0.2223,0.22899999999999998
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3798,1.3519,1.4364,1.7421,1.8309,1.8709,1.9053,1.906,1.9069
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.627,4.221,4.9657
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0.431,0.1571,0.4748,0.3293,0.3632999999999999
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.8766000000000003,2.1109,2.3819999999999997,2.6656,2.39,2.7352000000000003,2.4263,2.5999,2.4944
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0,0.0412,0.0152,0.0445,0.0308,0.0339
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.1181,2.95,3.2571,3.5962,3.9705,4.3138,4.523,4.4644,4.4324
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.627,4.221,4.9657
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2024,0.2651,0.2272,0.2437,0.2327999999999999
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8509,0.9419,1.0728,1.2752,1.5794
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1136.9996,986.5324,988.1851,815.7514,612.0033,586.471,469.1045,468.1893,437.6882
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.1587,0.4903,0.7883,1.0457,1.7307,1.9688,2.4762,2.9426,3.5037
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/ CCS","EJ/yr",0,0,0,0,0.7535000000000001,0.7607999999999999,1.2949,1.1094,1.1013
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Transmission Losses","EJ/yr",0.7959999999999999,0.7521,0.7814,0.807,0.8786,0.9181,0.9797,1.0298,1.0875
"AIM/CGE 2.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/o CCS","EJ/yr",6.3428,5.3734,5.5318,4.8927999999999985,3.7041,3.7133,2.9883,3.0914,2.9185
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0,0.2814,0.5885,0.5147,0.5265,0.6001
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.8766000000000003,2.1109,2.3819999999999997,2.6656,2.821,2.8923,2.9530000000000003,2.9560000000000004,2.8788
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.1586,3.0561000000000003,3.6347,4.7413,6.3338,6.9639000000000015,7.965000000000002,9.1559,10.5565
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1587,0.4903,0.7883,1.0457,1.7307,1.9688,2.3667,2.8702,3.4584
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Fossil","EJ/yr",6.3428,5.3734,5.5318,4.8927999999999985,4.4577,4.4741,4.4328,4.297,4.0726
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8523000000000001,0.9422,1.0704,1.2714,1.5655
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.0983,3.0137,2.8819,1.9602,1.1117,0.7129,0.6809,0.5333,0.3227
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2436,0.2804,0.2842,0.2813,0.2711
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.0965,12.0298,13.1385,14.0097,15.6143,16.6939,17.808200000000006,19.0914,20.5736
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.0983,3.0137,2.8819,1.9602,1.3931,1.3014,1.1957,1.0597,0.9227
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0.0013,0.0003,0.0005,0.0014,0.0042
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0905,0.1307,0.1414,0.1548999999999999,0.1699999999999999,0.1865,0.2039,0.2208999999999999,0.2253
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3798,1.3519,1.4364,1.7421,1.8309,1.8709,1.8828,1.8921,1.8994
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.4774000000000003,4.123,4.9018000000000015
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0.431,0.1571,0.1326,0.1591,0.2364
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.8766000000000003,2.1109,2.3819999999999997,2.6656,2.39,2.7352000000000003,2.8204,2.7968,2.6425
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0,0.0412,0.0152,0.0128,0.0152,0.0223
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.1181,2.95,3.2571,3.5962,3.9705,4.3138,4.34,4.3671,4.3789
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.4774000000000003,4.123,4.9018000000000015
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2024,0.2651,0.2714,0.2661,0.2489
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8509,0.9419,1.0698,1.27,1.5614
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1136.9996,986.5324,988.1851,815.7514,612.0033,586.471,586.0843,549.1231,482.7685
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.1587,0.4903,0.7883,1.0457,1.7307,1.9688,2.3667,2.8702,3.4584
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/ CCS","EJ/yr",0,0,0,0,0.7535000000000001,0.7607999999999999,0.6600999999999999,0.7008000000000001,0.8587
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Transmission Losses","EJ/yr",0.7959999999999999,0.7521,0.7814,0.807,0.8786,0.9181,0.9678,1.0225,1.0813
"AIM/CGE 2.2","EN_INDCi2030_1800","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/o CCS","EJ/yr",6.3428,5.3734,5.5318,4.8927999999999985,3.7041,3.7133,3.7727,3.5963,3.2139
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0,0.2814,0.5885,0.5147,0.5265,0.6001
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.8766000000000003,2.1109,2.3819999999999997,2.6656,2.821,2.8923,2.9530000000000003,2.9560000000000004,2.8788
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.1586,3.0561000000000003,3.6347,4.7413,6.3338,6.9639000000000015,7.965000000000002,9.1559,10.5565
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1587,0.4903,0.7883,1.0457,1.7307,1.9688,2.3667,2.8702,3.4584
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Fossil","EJ/yr",6.3428,5.3734,5.5318,4.8927999999999985,4.4577,4.4741,4.4328,4.297,4.0726
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8523000000000001,0.9422,1.0704,1.2714,1.5655
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.0983,3.0137,2.8819,1.9602,1.1117,0.7129,0.6809,0.5333,0.3227
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2436,0.2804,0.2842,0.2813,0.2711
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.0965,12.0298,13.1385,14.0097,15.6143,16.6939,17.808200000000006,19.0914,20.5736
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.0983,3.0137,2.8819,1.9602,1.3931,1.3014,1.1957,1.0597,0.9227
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0.0013,0.0003,0.0005,0.0014,0.0042
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0905,0.1307,0.1414,0.1548999999999999,0.1699999999999999,0.1865,0.2039,0.2208999999999999,0.2253
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3798,1.3519,1.4364,1.7421,1.8309,1.8709,1.8828,1.8921,1.8994
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.4774000000000003,4.123,4.9018000000000015
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0.431,0.1571,0.1326,0.1591,0.2364
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.8766000000000003,2.1109,2.3819999999999997,2.6656,2.39,2.7352000000000003,2.8204,2.7968,2.6425
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0,0.0412,0.0152,0.0128,0.0152,0.0223
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.1181,2.95,3.2571,3.5962,3.9705,4.3138,4.34,4.3671,4.3789
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5296,1.0819,1.2648,1.7919,2.5833,2.9138,3.4774000000000003,4.123,4.9018000000000015
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.3678999999999999,0.2488,0.268,0.2672,0.2024,0.2651,0.2714,0.2661,0.2489
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.47700000000000004,0.6503,0.7149,0.7793,0.8509,0.9419,1.0698,1.27,1.5614
"AIM/CGE 2.2","EN_INDCi2030_1800f","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1136.9996,986.5324,988.1851,815.7514,612.0033,586.471,586.0843,549.1231,482.7685
