"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"WITCH 5.0","EN_INDCi2030_800f_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_800f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,13.3158063647946,13.010038639022698,8.60248385438311,9.23857969682571,10.9401960142513,12.0380144653623,13.3900478429984,14.9931533806574,15.856731594393402,16.327542402686802,16.6898522181571,16.937851923956302,17.1236785851636,16.9161308358666,16.7728232293069,16.6764404854884
"WITCH 5.0","EN_INDCi2030_800f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,2.2005825889976602,1.82615568623205,10.348063369196401,10.563362559171901,11.5837651899301,11.801529978222801,11.8750322689391,12.033366410264499,12.3467279137782,12.715362894403698,13.0161613908091,13.215896763403899,13.234614868122302,13.066671535137901,12.964033861505301,12.8348357053176
"WITCH 5.0","EN_INDCi2030_900","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,427.744472405261,364.783162309394,325.919087841058,288.317170001483,249.2303842218349,233.440789064482,230.97264707952093,226.033647483639,253.822489686627,269.826035474148,277.574013044459,286.756678091749,294.13442745582296,283.201040394435
"WITCH 5.0","EN_INDCi2030_900","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,0.0052892018427112,0.0022474302677865,18.5246864428857,19.339637168086696,22.1842208727105,23.6334939732434,25.2574221644308,27.261230324619603,27.9516760327496,28.4511334143968,29.788959462816,30.798540188842804,31.439114603311896,31.6532890543293,31.618243848998198,31.48402617989
"WITCH 5.0","EN_INDCi2030_900","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_900","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,0.0052892014785241,0.0022474301842427,8.485094634577239,9.188094945003881,10.981401355369199,12.1526975370592,13.6199930727214,15.181406991191098,15.6154828696694,15.9122163392161,16.7770073299954,17.4567942671391,17.8946082740454,18.1400403429643,18.1848801691768,18.2650336600062
"WITCH 5.0","EN_INDCi2030_900","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,3.64187106471092e-10,8.354382109242728e-11,10.0395918083084,10.1515422230829,11.202819517341302,11.4807964361842,11.6374290917094,12.0798233334285,12.336193163080099,12.5389170751806,13.0119521328206,13.3417459217038,13.5445063292665,13.513248711364998,13.433363679821401,13.218992519883802
"WITCH 5.0","EN_INDCi2030_900_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,435.272329046441,371.63863711699895,335.934392435186,299.865860423851,263.655148414157,235.484722079436,247.13688147212002,231.692397669848,253.543258352955,270.02034960091,283.263963275677,290.722547518493,302.995386345749,286.342677232954
"WITCH 5.0","EN_INDCi2030_900_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,0.0045308274091508,0.0018881682689743,18.6273976872693,19.61319188406111,22.28015450680889,23.7086630760065,25.227567040254694,27.1883915676996,28.29053728347811,28.6538897894007,29.852969206371103,30.85389548425849,31.5516449426618,31.74013882648829,31.7123773504945,31.4932948128933
"WITCH 5.0","EN_INDCi2030_900_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_900_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,0.0045308271636051,0.0018881682146989,8.5145849922778,9.30936330857863,10.993037506442098,12.1433959973786,13.5379069430505,15.209431165521199,15.817692574147598,16.118486484558197,16.8756594051938,17.5236656440949,18.008956612128802,18.235209790167602,18.293247751456487,18.2763379305
"WITCH 5.0","EN_INDCi2030_900_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,2.45545731207113e-10,5.4275414725425294e-11,10.1128126949915,10.3038285754824,11.2871170003668,11.565267078627901,11.689660097204099,11.9789604021784,12.472844709330499,12.5354033048425,12.9773098011772,13.3302298401636,13.542688330532998,13.504929036320698,13.419129599038,13.216956882393301
"WITCH 5.0","EN_INDCi2030_900f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,473.325642533272,414.46137822197,384.63048770750504,345.85136120906,302.593495859781,261.586897937117,239.88984621448398,244.2858515338169,259.737360003886,256.085434507373,253.28916742359402,245.551558948115,243.52890866283798,228.10503241326
"WITCH 5.0","EN_INDCi2030_900f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,16.904093602072,16.2142209890161,19.107876322643,19.9284480386184,22.6229317546101,23.8932885318925,25.31101674685329,27.080759200194503,28.249009472108305,28.896924049932398,30.0043189191861,30.4422971462897,30.678856402185602,30.1601824268715,29.8233503905628,29.6055030503935
"WITCH 5.0","EN_INDCi2030_900f","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_900f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,13.634858108041898,13.428928422792199,8.64549927054765,9.26061697498108,10.9204485246435,11.981838618345401,13.3185908763157,14.927307643009401,15.9279257381774,16.339066697031,16.9199918876315,17.1292562852172,17.278931703915,17.0742961652149,16.858856610006402,16.768038773706
"WITCH 5.0","EN_INDCi2030_900f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,3.26923549403007,2.78529256622389,10.4623770520953,10.6678310636374,11.7024832299666,11.911449913547198,11.9924258705375,12.153451557185099,12.3210837339309,12.5578573529014,13.084327031554698,13.3130408610724,13.399924698270599,13.085886261656599,12.9644937805564,12.8374642766875
"WITCH 5.0","EN_INDCi2030_900f_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,480.214702616296,422.242169114725,389.06063998546097,350.9555913214,310.776721168437,270.525389470873,244.31047783514597,247.113239582369,260.474126401967,263.145162819189,261.022438216944,252.74174240162108,249.291471453012,233.00069121962397
"WITCH 5.0","EN_INDCi2030_900f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,16.8997585982446,16.1765636736719,19.2178967139657,20.0685044978364,22.5962443016186,23.8171128806673,25.421669538086,27.1451848423986,28.338132636237802,28.946817976613897,30.021622291307803,30.65219990191689,30.9023733374726,30.7227690360282,29.9751246960627,29.6750108059222
"WITCH 5.0","EN_INDCi2030_900f_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_900f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,13.6311576732605,13.399796400902801,8.680419790363999,9.308204208370901,10.8849094907054,11.917502806868802,13.344141469456101,14.9242337939464,15.989105942172198,16.3913946194795,16.948616977687198,17.3042224556002,17.419482823221,17.3707666614555,16.9766256780503,16.833539239927003
"WITCH 5.0","EN_INDCi2030_900f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,3.26860092498411,2.77676727276906,10.537476923601698,10.7603002894655,11.7113348109132,11.899610073798499,12.077528068629901,12.2209510484521,12.3490266940656,12.555423357134302,13.0730053136206,13.3479774463167,13.4828905142517,13.3520023745726,12.9984990180124,12.8414715659951
"WITCH 5.0","EN_NPi2020_1000","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,495.114334561612,537.872351402073,476.948397908328,429.48720200205,415.045035698396,394.647027088425,359.533915603584,324.054003372433,281.182725891841,263.753271893113,259.306604218333,258.060558782443,255.381356143189,254.141092311936,266.858133326923,283.585561720677,278.057125441195
"WITCH 5.0","EN_NPi2020_1000","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4899960452284,16.208551149509002,16.8856725103037,18.58511760875031,20.1832718167129,22.4376123594253,23.9862904751722,25.969045724263395,27.6786432590342,28.7354325900627,29.1953634616814,30.0238828216567,30.6520612399717,31.169756434224,31.4235430406744,31.549148609998497,31.42658300588061
"WITCH 5.0","EN_NPi2020_1000","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_NPi2020_1000","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.754873939015122,6.92286939405006,7.496976766223941,8.51198058467709,9.43572272034958,10.9109608336025,12.158112681449301,13.806915752369301,15.378371778317803,16.223259989625,16.58422566197,17.0635982553909,17.434756475749303,17.7453046120432,17.991962710409897,18.138790639138698,18.2095830769023
"WITCH 5.0","EN_NPi2020_1000","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73512210621329,9.285681755458901,9.3886957440798,10.0731370240732,10.7475490963633,11.526651525822802,11.828177793722901,12.1621299718941,12.3002714807165,12.5121726004377,12.611137799711301,12.9602845662658,13.2173047642225,13.424451822180801,13.431580330264499,13.4103579708597,13.2169999289783
"WITCH 5.0","EN_NPi2020_1000f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,495.114334561612,551.444822324527,489.940748450518,444.26392923507797,431.719878857883,413.20102422037303,384.575061304658,354.995629158297,315.872002480123,279.112594338061,274.47738556074603,273.672693137461,273.149699705925,279.681794630296,287.267572342421,284.018025504628,268.096621432317
"WITCH 5.0","EN_NPi2020_1000f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4899960452284,16.429910613735398,17.140557970003098,18.7405296959545,20.310539494115897,22.435367334844305,23.9412552884293,25.877003462971896,27.6263898909256,29.0696261352388,29.4974585959752,30.380472824176103,30.9926097434527,31.4992952199063,31.4744303041393,31.1895949741219,30.9384432247112
"WITCH 5.0","EN_NPi2020_1000f","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_NPi2020_1000f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.754873939015122,6.9959683335678395,7.583904294087019,8.54571659584079,9.40437762951599,10.753212857888998,11.9026535026509,13.464684414569,15.0467343862091,16.4348590878674,16.7622245247191,17.306013589486803,17.6659438438902,17.951517979712502,17.9231560296036,17.7602518284323,17.6506412321239
